order_id,order_date,dispatch_date,delivery_date,seller_id,product_category,price,quantity,warehouse_zone,customer_rating,review_text,sentiment_score,return_flag,complaint_code,delivery_method,customer_region,sentiment_label,delivery_delay,review_length,duplicate_review,suspicious_review,return_rate,average_rating,complaint_rate,avg_delay,seller_risk_score
O00103,2025-06-08,2025-06-12,2025-06-17,S015,Toys,357.01,3.0,Lagos,4.0,No review,-0.75,No,No Complaint,Pickup,Ashanti,Negative,5,9,True,True,0.0,3.823529411764706,1.0,4.176470588235294,0.3995320855614973
O00104,2025-05-12,2025-05-14,2025-05-15,S008,Electronics,131.87,3.0,Lagos,4.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Standard,Volta,Neutral,1,40,True,True,0.0,3.35,1.0,4.3,0.41415909090909087
O00105,2025-05-23,2025-05-27,2025-06-04,S034,Toys,37.59,4.0,Kumasi,4.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,Volta,Positive,8,57,True,True,0.05,3.3,1.0,3.25,0.42957954545454546
O00106,2025-06-21,2025-06-21,2025-06-21,S012,Groceries,343.71,4.0,Kumasi,1.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Express,South East,Negative,0,46,True,True,0.0,2.8837421354974015,1.0,4.318181818181818,0.4282088103152432
O00107,2025-04-19,2025-04-22,2025-04-26,S014,Health,223.8,2.0,Accra,1.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Pickup,South East,Negative,4,45,True,True,0.04,3.48,1.0,3.2,0.42050909090909094
O00108,2025-04-14,2025-04-16,2025-04-18,S013,Health,460.37,4.0,Accra,5.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Pickup,Volta,Neutral,2,40,True,True,0.05,3.5,1.0,5.0,0.4295454545454545
O00109,2025-04-28,2025-04-28,2025-04-28,S045,Health,266.32,1.0,Kano,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,South East,Negative,0,46,True,True,0.0,3.4545454545454546,1.0,5.454545454545454,0.4149586776859504
O00110,2025-06-08,2025-06-08,2025-06-17,S042,Home & Living,296.31,4.0,Kano,5.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Express,North Central,Negative,9,36,True,True,0.0,3.238095238095238,1.0,4.333333333333333,0.4176298701298701
O00111,2025-04-09,2025-04-12,2025-04-16,S011,Electronics,446.23,4.0,Kano,3.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Standard,Greater Accra,Negative,4,36,True,True,0.0,3.642857142857143,1.0,5.285714285714286,0.4087337662337662
O00112,2025-05-02,2025-05-03,2025-05-04,S046,Toy,102.18,2.0,Unknown,3.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,South East,Positive,1,57,True,True,0.058823529411764705,3.4705882352941178,1.0,3.9411764705882355,0.42990641711229943
O00113,2025-05-15,2025-05-17,2025-05-22,S001,Living & Home,186.57,4.0,Unknown,1.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,South East,Positive,5,57,True,True,0.0,3.2777777777777777,1.0,6.722222222222222,0.4245833333333333
O00114,2025-05-17,2025-05-20,2025-05-22,S050,Fashon,211.49,1.0,Unknown,5.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,South West,Positive,2,50,True,True,0.0,4.181818181818182,1.0,4.681818181818182,0.3905061983471074
O00115,2025-06-13,2025-06-17,2025-06-25,S019,Unknown,475.4,4.0,Kano,3.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Pickup,Volta,Positive,8,50,True,True,0.045454545454545456,3.272727272727273,1.0,5.909090909090909,0.4378719008264463
O00116,2025-04-25,2025-04-27,2025-05-01,S033,Unknown,467.04,2.0,Accra,1.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,Greater Accra,Negative,4,42,True,True,0.041666666666666664,3.1666666666666665,1.0,5.208333333333333,0.43733901515151513
O00117,2025-04-25,2025-04-25,2025-04-29,S018,Unknown,407.17,4.0,Accra,4.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,Volta,Neutral,4,53,True,True,0.05,3.2,1.0,3.0,0.43172727272727274
O00118,2025-05-03,2025-05-05,2025-05-05,S026,Home & Living,202.56,3.0,Accra,5.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Express,Ashanti,Positive,0,43,True,True,0.0,3.4705882352941178,1.0,4.529411764705882,0.4113235294117647
O00119,2025-05-03,2025-05-03,2025-05-07,S039,Toys,239.66,3.0,Accra,1.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Pickup,Greater Accra,Neutral,4,40,True,True,0.13333333333333333,3.1333333333333333,1.0,3.3333333333333335,0.46403030303030296
O00120,2025-06-07,2025-06-11,2025-06-16,S041,Fashion,408.32,3.0,Accra,5.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Express,South East,Positive,5,43,True,True,0.043478260869565216,3.652173913043478,1.0,4.869565217391305,0.4222529644268775
O00121,2025-04-12,2025-04-16,2025-04-25,S030,Health,296.72,1.0,Kumasi,5.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Pickup,South West,Positive,9,57,True,True,0.04,3.24,1.0,4.44,0.4319363636363636
O00122,2025-05-22,2025-05-22,2025-05-22,S009,Toys,131.2,2.0,Accra,5.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Express,North Central,Positive,0,49,True,True,0.0,4.0,1.0,5.0,0.3970454545454545
O00123,2025-06-13,2025-06-13,2025-06-13,S023,Home & Living,307.03,2.0,Kano,4.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Express,South East,Positive,0,57,True,True,0.0,3.2941176470588234,1.0,5.352941176470588,0.4194251336898395
O00124,2025-06-20,2025-06-21,2025-06-30,S027,Fashion,32.98,3.0,Accra,4.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Standard,North Central,Negative,9,36,True,True,0.0,3.380952380952381,1.0,5.0,0.41561688311688305
O00125,2025-06-14,2025-06-15,2025-06-15,S037,Health,388.44,3.0,Kumasi,4.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,North Central,Positive,0,50,True,True,0.0,3.8260869565217392,1.0,4.608695652173913,0.4009288537549407
O00126,2025-04-07,2025-04-09,2025-04-17,S025,Electronics,284.86,2.0,Lagos,4.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Standard,Greater Accra,Negative,8,42,True,True,0.1,3.05,1.0,5.1,0.4608863636363636
O00127,2025-04-16,2025-04-20,2025-04-24,S033,Home & Living,245.22,3.0,Kumasi,4.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Pickup,North Central,Negative,4,36,True,True,0.041666666666666664,3.1666666666666665,1.0,5.208333333333333,0.43733901515151513
O00128,2025-04-28,2025-05-01,2025-05-02,S028,Electronics,404.47,3.0,Accra,3.0,Excellent quality and affordable price. Highly recommend.,0.58,No,No Complaint,Standard,Volta,Positive,1,57,True,True,0.0,3.4545454545454546,1.0,3.8181818181818183,0.4093801652892562
O00129,2025-05-12,2025-05-14,2025-05-16,S021,Fashion,299.06,2.0,Kano,5.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Standard,South East,Positive,2,34,True,True,0.07142857142857142,3.5,1.0,4.428571428571429,0.4350974025974026
O00130,2025-04-11,2025-04-11,2025-04-18,S025,Groceries,180.65,2.0,Kumasi,5.0,Very disappointed. Not what was shown online.,-0.975,No,None,Express,South East,Negative,7,45,True,True,0.1,3.05,1.0,5.1,0.4608863636363636
O00131,2025-06-04,2025-06-06,2025-06-06,S020,Groceries,156.0,2.0,Accra,5.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Express,South West,Negative,0,37,True,True,0.0,3.75,1.0,4.05,0.4013068181818181
O00132,2025-04-20,2025-04-20,2025-04-29,S017,Home & Living,82.07,4.0,Lagos,4.0,Fake product and horrible packaging.,-0.75,No,No Complaint,Standard,Ashanti,Negative,9,36,True,True,0.0,3.7907251165260485,1.0,4.705882352941177,0.4023210272528816
O00133,2025-04-28,2025-04-29,2025-05-04,S039,Electronics,42.46,1.0,Lagos,4.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Standard,South West,Positive,5,49,True,True,0.13333333333333333,3.1333333333333333,1.0,3.3333333333333335,0.46403030303030296
O00134,2025-05-31,2025-06-02,2025-05-04,S035,Electronics,171.09,3.0,Lagos,4.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Express,North Central,Positive,-29,34,True,True,0.0,3.0869565217391304,1.0,3.260869565217391,0.4185079051383399
O00135,2025-04-15,2025-04-17,2025-05-04,S013,Toys,235.46,4.0,Lag,4.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Pickup,South East,Negative,17,42,True,True,0.05,3.5,1.0,5.0,0.4295454545454545
O00136,2025-04-12,2025-04-12,2025-04-14,S020,Groceries,98.23,4.0,Lagos,5.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Standard,Ashanti,Neutral,2,40,True,True,0.0,3.75,1.0,4.05,0.4013068181818181
O00137,2025-05-24,2025-05-25,2025-06-03,S028,Toys,262.47,4.0,Kumasi,3.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,Volta,Negative,9,42,True,True,0.0,3.4545454545454546,1.0,3.8181818181818183,0.4093801652892562
O00138,2025-05-10,2025-05-13,2025-05-22,S034,Home & Living,412.68,2.0,Accra,2.0,"It's okay, not too bad but not amazing either.",-0.166666667,Yes,Wrong Item,Express,North Central,Negative,9,46,True,True,0.05,3.3,1.0,3.25,0.42957954545454546
O00139,2025-06-22,2025-06-25,2025-07-04,S035,Toys,69.11,1.0,Kumasi,5.0,No review,0.420833333,No,No Complaint,Express,North Central,Positive,9,9,True,True,0.0,3.0869565217391304,1.0,3.260869565217391,0.4185079051383399
O00140,2025-05-17,2025-05-21,2025-05-29,S016,Health,73.09,2.0,Lagos,1.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,North Central,Positive,8,34,True,True,0.041666666666666664,3.0416666666666665,1.0,4.666666666666667,0.43924242424242427
O00141,2025-06-25,2025-06-27,2025-06-27,S009,Health,347.01,4.0,Kano,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Standard,Ashanti,Negative,0,46,True,True,0.0,4.0,1.0,5.0,0.3970454545454545
O00142,2025-06-05,2025-06-07,2025-06-10,S032,Fashion,405.04,1.0,Lagos,3.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Express,Volta,Positive,3,50,True,True,0.0,3.7142857142857144,1.0,3.642857142857143,0.40099025974025976
O00143,2025-05-09,2025-05-10,2025-05-16,S039,Electronics,191.53,2.0,Lagos,4.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Standard,Volta,Positive,6,52,True,True,0.13333333333333333,3.1333333333333333,1.0,3.3333333333333335,0.46403030303030296
O00144,2025-06-05,2025-06-07,2025-06-14,S045,Home & Living,363.05,2.0,Accra,2.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Express,North Central,Positive,7,49,True,True,0.0,3.4545454545454546,1.0,5.454545454545454,0.4149586776859504
O00145,2025-05-18,2025-05-21,2025-05-22,S036,Home & Living,423.78,3.0,Kumasi,3.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Express,Greater Accra,Negative,1,45,True,True,0.11764705882352941,3.7058823529411766,1.0,4.764705882352941,0.4462433155080214
O00146,2025-04-18,2025-04-18,2025-04-24,S005,Electronics,270.98,3.0,Kumasi,3.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Standard,South West,Positive,6,52,True,True,0.037037037037037035,3.3333333333333335,1.0,5.222222222222222,0.43076599326599324
O00147,2025-05-10,2025-05-10,2025-05-16,S042,Electronics,19.83,1.0,Kumasi,1.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Express,Greater Accra,Neutral,6,53,True,True,0.0,3.238095238095238,1.0,4.333333333333333,0.4176298701298701
O00148,2025-05-20,2025-05-23,2025-05-31,S038,Toys,124.28,1.0,Accra,4.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Standard,Volta,Negative,8,40,True,True,0.0,3.5,1.0,4.333333333333333,0.40977272727272723
O00149,2025-04-27,2025-04-28,2025-05-01,S031,Groceries,396.69,1.0,Kumasi,4.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Pickup,North Central,Negative,3,37,True,True,0.0,3.611111111111111,1.0,3.888888888888889,0.4049242424242424
O00150,2025-04-07,2025-04-07,2025-04-09,S048,Groceries,297.55,4.0,Accra,3.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,South West,Positive,2,50,True,True,0.041666666666666664,3.1666666666666665,1.0,4.083333333333333,0.43350378787878785
O00151,2025-06-04,2025-06-05,2025-06-06,S037,Fashion,175.35,4.0,Lagos,3.0,Packaging could be better but the item works fine.,0.458333333,No,No Complaint,Standard,South West,Positive,1,50,True,True,0.0,3.8260869565217392,1.0,4.608695652173913,0.4009288537549407
O00152,2025-05-08,2025-05-12,2025-05-20,S016,Electronics,254.14,2.0,Kano,3.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Express,Volta,Positive,8,52,True,True,0.041666666666666664,3.0416666666666665,1.0,4.666666666666667,0.43924242424242427
O00153,2025-06-05,2025-06-08,2025-06-15,S043,Fashion,59.87,2.0,Kumasi,5.0,No review,0.5,No,No Complaint,Pickup,North Central,Positive,7,9,True,True,0.0,3.9444444444444446,1.0,3.7222222222222223,0.3943560606060606
O00154,2025-05-25,2025-05-29,2025-06-01,S005,Health,49.31,3.0,Lagos,5.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Express,Greater Accra,Positive,3,57,True,True,0.037037037037037035,3.3333333333333335,1.0,5.222222222222222,0.43076599326599324
O00155,2025-04-20,2025-04-23,2025-04-26,S003,Toy,449.34,4.0,Kumasi,1.0,No review,-0.975,No,No Complaint,Standard,Ashanti,Negative,3,9,True,True,0.0,3.4210526315789473,1.0,4.684210526315789,0.4133373205741626
O00156,2025-04-27,2025-04-29,2025-05-07,S045,Living & Home,250.47,2.0,Lagos,4.0,"Met my expectations, nothing more.",0.5,No,None,Standard,Ashanti,Positive,8,34,True,True,0.0,3.4545454545454546,1.0,5.454545454545454,0.4149586776859504
O00157,2025-04-22,2025-04-24,2025-04-28,S008,Fashon,272.17,2.0,Accra,2.0,"Absolutely love this product, great value for money.",0.65,No,No Complaint,Standard,South East,Positive,4,52,True,True,0.0,3.35,1.0,4.3,0.41415909090909087
O00158,2025-06-20,2025-06-23,2025-06-23,S001,Toys,218.46,1.0,Kumasi,4.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Standard,South West,Negative,0,45,True,True,0.0,3.2777777777777777,1.0,6.722222222222222,0.4245833333333333
O00159,2025-05-13,2025-05-17,2025-05-20,S041,Toys,356.54,2.0,Kano,3.0,"Just received it, will see how it performs over time.",0.0,No,No Complaint,Standard,South East,Neutral,3,53,True,True,0.043478260869565216,3.652173913043478,1.0,4.869565217391305,0.4222529644268775
O00160,2025-05-19,2025-05-20,2025-05-27,S046,Electronics,301.0,2.0,Lagos,2.0,Arrived late and the item looks used.,-0.3,Yes,Wrong Color,Express,Ashanti,Negative,7,37,True,True,0.058823529411764705,3.4705882352941178,1.0,3.9411764705882355,0.42990641711229943
O00161,2025-06-19,2025-06-20,2025-06-23,S044,Health,495.08,1.0,Kano,3.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Pickup,South East,Negative,3,37,True,True,0.0,3.4134626100523793,1.0,3.9444444444444446,0.4110430913953983
O00162,2025-05-19,2025-05-19,2025-05-26,S005,Home & Living,343.94,1.0,Kumasi,4.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,South West,Positive,7,34,True,True,0.037037037037037035,3.3333333333333335,1.0,5.222222222222222,0.43076599326599324
O00163,2025-06-17,2025-06-17,2025-06-21,S019,Electronics,399.2,3.0,Kano,5.0,Superb service and product. Will buy again.,1.0,No,No Complaint,Pickup,Greater Accra,Positive,4,43,True,True,0.045454545454545456,3.272727272727273,1.0,5.909090909090909,0.4378719008264463
O00164,2025-06-01,2025-06-05,2025-06-12,S009,Electronics,482.86,2.0,Kumasi,5.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Express,North Central,Positive,7,34,True,True,0.0,4.0,1.0,5.0,0.3970454545454545
O00165,2025-05-08,2025-05-10,2025-05-10,S042,Fashion,110.45,3.0,Lag,4.0,"Delivery was average, product as expected.",-0.125,No,No Complaint,Express,South West,Negative,0,42,True,True,0.0,3.238095238095238,1.0,4.333333333333333,0.4176298701298701
O00166,2025-06-23,2025-06-27,2025-07-04,S008,Health,291.49,4.0,Unknown,5.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Express,South West,Negative,7,40,True,True,0.0,3.35,1.0,4.3,0.41415909090909087
O00167,2025-06-12,2025-06-14,2025-06-18,S009,Health,377.75,4.0,Unknown,2.0,"It's okay, not too bad but not amazing either.",-0.166666667,No,No Complaint,Pickup,Volta,Negative,4,46,True,True,0.0,4.0,1.0,5.0,0.3970454545454545
O00168,2025-05-10,2025-05-13,2025-05-21,S013,Toys,320.54,2.0,Unknown,5.0,Low quality. Would not recommend at all.,0.0,No,No Complaint,Standard,North Central,Neutral,8,40,True,True,0.05,3.5,1.0,5.0,0.4295454545454545
O00169,2025-04-18,2025-04-20,2025-04-25,S030,Electronics,202.3,4.0,Unknown,4.0,Item arrived in perfect condition and works well.,1.0,No,No Complaint,Pickup,South East,Positive,5,49,True,True,0.04,3.24,1.0,4.44,0.4319363636363636
O00170,2025-06-01,2025-06-01,2025-06-01,S015,Toys,224.98,1.0,Unknown,5.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Pickup,Ashanti,Negative,0,40,True,True,0.0,3.823529411764706,1.0,4.176470588235294,0.3995320855614973
O00171,2025-04-10,2025-04-14,2025-04-21,S033,Health,198.11,2.0,Accra,3.0,"Met my expectations, nothing more.",0.5,No,No Complaint,Pickup,South West,Positive,7,34,True,True,0.041666666666666664,3.1666666666666665,1.0,5.208333333333333,0.43733901515151513
O00172,2025-06-10,2025-06-12,2025-06-18,S004,Home & Living,276.0,2.0,Kano,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Pickup,South East,Positive,6,57,True,True,0.07692307692307693,3.6923076923076925,1.0,2.8461538461538463,0.42585664335664336
O00173,2025-05-31,2025-06-04,2025-06-04,S038,Electronics,349.92,4.0,Accra,4.0,No review,-0.3,No,No Complaint,Pickup,Volta,Negative,0,9,True,True,0.0,3.5,1.0,4.333333333333333,0.40977272727272723
O00174,2025-04-16,2025-04-20,2025-04-25,S031,Health,448.01,4.0,Kano,4.0,No review,-0.75,No,No Complaint,Standard,North Central,Negative,5,9,True,True,0.0,3.611111111111111,1.0,3.888888888888889,0.4049242424242424
O00175,2025-05-24,2025-05-24,2025-05-27,S038,Toys,356.42,3.0,Lagos,4.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Standard,South East,Negative,3,40,True,True,0.0,3.5,1.0,4.333333333333333,0.40977272727272723
O00176,2025-06-25,2025-06-26,2025-06-26,S021,Fashion,383.6,3.0,Accra,2.0,Arrived late and the item looks used.,-0.3,No,No Complaint,Express,Ashanti,Negative,0,37,True,True,0.07142857142857142,3.5,1.0,4.428571428571429,0.4350974025974026
O00177,2025-06-10,2025-06-13,2025-06-20,S017,Toys,195.62,1.0,Lagos,4.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Express,South West,Negative,7,45,True,True,0.0,3.7907251165260485,1.0,4.705882352941177,0.4023210272528816
O00178,2025-06-19,2025-06-22,2025-06-23,S008,Toys,274.53,1.0,Lagos,1.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,No,No Complaint,Express,Volta,Positive,1,57,True,True,0.0,3.35,1.0,4.3,0.41415909090909087
O00179,2025-06-22,2025-06-24,2025-06-28,S050,Fashion,287.1,2.0,Kumasi,5.0,Terrible experience. Product was broken.,-0.7,No,No Complaint,Pickup,Ashanti,Negative,4,40,True,True,0.0,4.181818181818182,1.0,4.681818181818182,0.3905061983471074
O00180,2025-05-26,2025-05-27,2025-06-05,S035,Fashion,479.95,4.0,Lagos,4.0,Very disappointed. Not what was shown online.,-0.975,No,No Complaint,Pickup,North Central,Negative,9,45,True,True,0.0,3.0869565217391304,1.0,3.260869565217391,0.4185079051383399
